Month,Cancelled,Airline,Destination,DayOfWeek,ScheduledDepartureHour,ScheduledTime
February,0,WN,LAX,Wednesday,20,80
February,0,OO,SLC,Wednesday,20,106
February,0,AS,SEA,Wednesday,20,116
February,0,VX,SEA,Wednesday,20,120
February,0,VX,PDX,Wednesday,20,100
February,0,VX,LAX,Wednesday,20,80
February,0,VX,SAN,Wednesday,20,85
February,0,AA,LAX,Wednesday,20,87
February,0,AS,SLC,Wednesday,20,110
February,0,OO,PSP,Wednesday,20,86
February,0,UA,JFK,Wednesday,21,326
February,0,UA,SEA,Wednesday,21,130
February,0,DL,JFK,Wednesday,21,314
February,0,B6,JFK,Wednesday,21,321
February,0,AS,PSP,Wednesday,21,79
February,0,WN,PHX,Wednesday,21,110
February,0,DL,CVG,Wednesday,22,263
February,0,US,PHL,Wednesday,22,306
February,0,OO,RDD,Wednesday,22,65
February,0,AA,JFK,Wednesday,22,324
February,1,OO,EUG,Wednesday,22,91
February,0,UA,JFK,Wednesday,22,326
February,0,UA,BOS,Wednesday,22,325
February,0,UA,BWI,Wednesday,22,300
February,0,UA,PHL,Wednesday,22,319
February,0,US,CLT,Wednesday,22,282
February,0,OO,PSP,Wednesday,22,87
February,0,OO,ACV,Wednesday,22,83
February,0,OO,FAT,Wednesday,22,57
February,0,UA,IAD,Wednesday,22,307
February,0,UA,LAX,Wednesday,22,82
February,0,OO,MRY,Wednesday,22,47
February,0,OO,SBA,Wednesday,22,69
February,0,UA,LAS,Wednesday,22,89
February,0,UA,SEA,Wednesday,22,130
February,0,OO,MFR,Wednesday,22,79
February,0,OO,RNO,Wednesday,22,60
February,0,OO,ONT,Wednesday,22,80
February,0,B6,BOS,Wednesday,22,328
February,0,UA,EWR,Wednesday,22,323
February,0,UA,ORD,Wednesday,22,245
February,0,UA,PDX,Wednesday,22,112
February,0,DL,ATL,Wednesday,22,268
February,0,OO,SMF,Wednesday,23,44
February,0,VX,BOS,Wednesday,23,335
February,0,UA,ORD,Wednesday,23,244
February,0,VX,FLL,Wednesday,23,310
February,0,UA,IAD,Wednesday,23,313
February,0,VX,JFK,Wednesday,23,330
February,0,AA,ORD,Wednesday,23,238
February,0,UA,EWR,Wednesday,23,323
February,0,UA,ORD,Wednesday,23,248
February,0,AA,MIA,Wednesday,23,310
February,0,AA,DFW,Thursday,00,189
February,0,UA,IAH,Thursday,00,209
February,0,UA,DEN,Thursday,05,152
February,0,AA,DFW,Thursday,06,204
February,0,B6,LGB,Thursday,06,81
February,0,US,PHX,Thursday,06,115
February,0,WN,DEN,Thursday,06,150
February,0,F9,IAH,Thursday,06,225
February,0,UA,LAX,Thursday,06,92
February,0,UA,SAN,Thursday,06,87
February,0,UA,IAH,Thursday,06,223
February,0,UA,ORD,Thursday,06,254
February,0,WN,LAX,Thursday,06,80
February,0,UA,EWR,Thursday,06,328
February,0,WN,MDW,Thursday,06,250
February,0,UA,BOS,Thursday,06,335
February,0,DL,MSP,Thursday,06,226
February,0,DL,ATL,Thursday,06,274
February,0,DL,JFK,Thursday,06,324
February,0,UA,SEA,Thursday,06,130
February,0,WN,PHX,Thursday,06,110
February,0,VX,LAX,Thursday,06,75
February,0,WN,LAS,Thursday,06,90
February,0,OO,BOI,Thursday,06,101
February,0,UA,DEN,Thursday,06,158
February,0,AA,JFK,Thursday,07,330
February,0,AA,MIA,Thursday,07,319
February,0,AS,SEA,Thursday,07,120
February,0,AS,PDX,Thursday,07,107
February,0,DL,DTW,Thursday,07,275
February,0,WN,SNA,Thursday,07,85
February,0,UA,JFK,Thursday,07,339
February,0,AA,LAX,Thursday,07,89
February,0,VX,JFK,Thursday,07,330
February,0,B6,JFK,Thursday,07,322
February,0,OO,SBA,Thursday,07,71
February,0,AA,DFW,Thursday,07,205
February,0,OO,SBP,Thursday,07,67
February,0,UA,EWR,Thursday,07,313
February,0,VX,DAL,Thursday,07,200
February,0,VX,SAN,Thursday,07,85
February,0,WN,SAN,Thursday,07,85
February,0,UA,LAX,Thursday,07,92
February,0,UA,IAD,Thursday,07,304
February,0,DL,ATL,Thursday,07,274
February,0,OO,SMF,Thursday,07,47
February,0,OO,ONT,Thursday,07,80
February,0,WN,LAX,Thursday,07,85
February,0,B6,BOS,Thursday,07,329
February,0,VX,SEA,Thursday,08,125
February,0,OO,MMH,Thursday,08,63
February,0,UA,ORD,Thursday,08,252
February,0,UA,BOS,Thursday,08,333
February,0,UA,LAS,Thursday,08,98
February,0,OO,SNA,Thursday,08,90
February,0,OO,SBP,Thursday,08,67
February,0,OO,BZN,Thursday,08,134
February,0,VX,LAX,Thursday,08,80
February,0,UA,EWR,Thursday,08,323
February,0,AA,DFW,Thursday,08,204
February,0,UA,DEN,Thursday,08,156
February,0,VX,DCA,Thursday,08,295
February,0,OO,RNO,Thursday,08,59
February,0,UA,SAN,Thursday,08,93
February,0,VX,EWR,Thursday,08,315
February,0,OO,BUR,Thursday,08,72
February,0,VX,FLL,Thursday,08,315
February,0,AA,ORD,Thursday,08,254
February,0,DL,MSP,Thursday,08,226
February,0,US,PHL,Thursday,08,317
February,0,DL,JFK,Thursday,08,325
February,0,UA,LAX,Thursday,08,93
February,0,UA,IAD,Thursday,08,304
February,0,OO,DFW,Thursday,08,219
February,0,WN,ATL,Thursday,08,270
February,0,OO,ACV,Thursday,08,85
February,0,UA,IAH,Thursday,08,230
February,0,OO,EUG,Thursday,08,95
February,0,UA,PDX,Thursday,08,109
February,0,UA,JFK,Thursday,08,337
February,0,AA,JFK,Thursday,08,331
February,0,HA,HNL,Thursday,08,335
February,0,OO,SNA,Thursday,08,90
February,0,US,CLT,Thursday,08,291
February,0,OO,ASE,Thursday,08,137
February,0,UA,AUS,Thursday,08,210
February,0,AA,LAX,Thursday,09,87
February,0,AS,PDX,Thursday,09,107
February,0,DL,ATL,Thursday,09,273
February,0,WN,LAX,Thursday,09,90
February,0,F9,DEN,Thursday,09,144
February,0,OO,FAT,Thursday,09,64
February,0,UA,HNL,Thursday,09,331
February,0,UA,KOA,Thursday,09,330
February,0,UA,OGG,Thursday,09,332
February,0,UA,PHX,Thursday,09,118
February,0,UA,MCO,Thursday,09,303
February,0,UA,LIH,Thursday,09,348
February,0,OO,SBA,Thursday,09,71
February,0,OO,SLC,Thursday,09,109
February,0,UA,SEA,Thursday,09,130
February,0,AS,SEA,Thursday,09,120
February,0,US,PHX,Thursday,09,114
February,0,VX,ORD,Thursday,09,250
February,0,VX,LAS,Thursday,09,90
February,0,OO,SMF,Thursday,09,47
February,0,UA,LAS,Thursday,09,98
February,0,VX,JFK,Thursday,09,335
February,0,UA,PSP,Thursday,09,92
February,0,B6,LAS,Thursday,09,96
February,0,AA,DFW,Thursday,09,204
February,0,VX,BOS,Thursday,09,335
February,0,VX,IAD,Thursday,09,295
February,0,UA,ATL,Thursday,09,277
February,0,OO,ONT,Thursday,09,80
February,0,UA,LAX,Thursday,09,91
February,0,WN,SAN,Thursday,09,85
February,0,HA,OGG,Thursday,09,325
February,0,WN,LAS,Thursday,10,95
February,0,UA,ORD,Thursday,10,253
February,0,UA,EWR,Thursday,10,331
February,0,AS,SEA,Thursday,10,122
February,0,WN,LAX,Thursday,10,80
February,0,OO,MRY,Thursday,10,45
February,0,F9,PHX,Thursday,10,115
February,0,OO,SLC,Thursday,10,109
February,0,B6,BOS,Thursday,10,332
February,0,VX,AUS,Thursday,10,200
February,0,OO,SBA,Thursday,10,71
February,0,OO,SUN,Thursday,10,110
February,0,OO,SAT,Thursday,10,210
February,0,OO,SNA,Thursday,10,90
February,0,OO,OKC,Thursday,10,191
February,0,OO,ACV,Thursday,10,84
February,0,OO,MSP,Thursday,10,234
February,0,UA,LAX,Thursday,10,93
February,0,OO,ABQ,Thursday,10,139
February,0,OO,MCI,Thursday,10,216
February,0,OO,RNO,Thursday,10,58
February,0,OO,SMF,Thursday,10,47
February,0,UA,ORD,Thursday,10,258
February,0,UA,MSY,Thursday,10,245
February,0,UA,DEN,Thursday,10,153
February,0,UA,IAD,Thursday,10,304
February,0,UA,LAS,Thursday,10,97
February,0,WN,SNA,Thursday,10,90
February,0,UA,JFK,Thursday,10,335
February,0,UA,FLL,Thursday,10,323
February,0,AA,DFW,Thursday,10,202
February,0,UA,EWR,Thursday,10,336
February,0,UA,PDX,Thursday,10,110
February,0,UA,AUS,Thursday,10,207
February,0,US,PHL,Thursday,10,314
February,0,OO,BUR,Thursday,10,73
February,0,UA,IAH,Thursday,10,230
February,0,UA,OGG,Thursday,10,332
February,0,UA,SAN,Thursday,10,94
February,0,UA,ORD,Thursday,11,256
February,0,VX,LAX,Thursday,11,80
February,0,WN,MKE,Thursday,11,245
February,0,US,CLT,Thursday,11,291
February,0,UA,BOS,Thursday,11,330
February,0,WN,DEN,Thursday,11,155
February,0,WN,SAN,Thursday,11,90
February,0,OO,BFL,Thursday,11,77
February,0,OO,DFW,Thursday,11,219
February,0,UA,SEA,Thursday,11,132
February,0,UA,HNL,Thursday,11,335
February,0,UA,PHL,Thursday,11,323
February,0,OO,SLC,Thursday,11,113
February,0,DL,DTW,Thursday,11,277
February,0,VX,DAL,Thursday,11,200
February,0,DL,JFK,Thursday,11,329
February,0,VX,SAN,Thursday,11,95
February,0,WN,LAX,Thursday,11,90
February,0,OO,PSP,Thursday,11,92
February,0,WN,PHX,Thursday,11,115
February,0,UA,LAS,Thursday,11,99
February,0,UA,ORD,Thursday,11,250
February,0,OO,OTH,Thursday,11,94
February,0,US,PHX,Thursday,11,119
February,0,AA,DFW,Thursday,12,201
February,0,B6,JFK,Thursday,12,330
February,0,OO,CEC,Thursday,12,97
February,0,OO,RDM,Thursday,12,93
February,0,WN,ATL,Thursday,12,270
February,0,DL,ATL,Thursday,12,278
February,0,UA,EWR,Thursday,12,330
February,0,AA,MIA,Thursday,12,322
February,0,WN,LAS,Thursday,12,90
February,0,OO,MFR,Thursday,12,81
February,0,UA,LAX,Thursday,12,92
February,0,B6,LAS,Thursday,12,98
February,0,AA,ORD,Thursday,12,251
February,0,VX,LAS,Thursday,12,90
February,0,DL,MSP,Thursday,12,228
February,0,OO,RDD,Thursday,12,68
February,0,UA,PHX,Thursday,12,118
February,0,UA,CLE,Thursday,12,281
February,0,UA,IAH,Thursday,12,220
February,0,OO,SBP,Thursday,12,67
February,0,OO,SLC,Thursday,12,111
February,0,OO,ACV,Thursday,12,85
February,0,AA,JFK,Thursday,12,328
February,0,OO,BUR,Thursday,12,73
February,0,UA,SAN,Thursday,12,94
February,0,UA,DEN,Thursday,12,153
February,0,AA,LAX,Thursday,12,87
February,0,AS,PDX,Thursday,12,100
February,0,OO,JAC,Thursday,12,127
February,0,UA,ORD,Thursday,12,255
February,0,AS,SEA,Thursday,13,124
February,0,VX,SEA,Thursday,13,120
February,0,WN,LAX,Thursday,13,85
February,0,OO,TUS,Thursday,13,123
February,0,UA,IAH,Thursday,13,214
February,0,OO,ASE,Thursday,13,134
February,0,UA,IAD,Thursday,13,304
February,0,OO,EUG,Thursday,13,97
February,0,UA,DFW,Thursday,13,215
February,0,UA,SNA,Thursday,13,91
February,0,B6,LGB,Thursday,13,82
February,0,UA,EWR,Thursday,13,332
February,0,WN,STL,Thursday,13,230
February,0,AA,DFW,Thursday,13,205
February,0,DL,SLC,Thursday,13,106
February,0,US,CLT,Thursday,13,291
February,0,UA,LAX,Thursday,13,92
February,0,VX,LAX,Thursday,13,80
February,0,OO,MRY,Thursday,13,47
February,0,WN,SNA,Thursday,13,85
February,0,UA,LAS,Thursday,13,97
February,0,OO,SBA,Thursday,13,71
February,0,VX,LAS,Thursday,13,90
February,0,DL,JFK,Thursday,13,325
February,0,WN,DEN,Thursday,13,150
February,0,B6,JFK,Thursday,13,323
February,0,VX,JFK,Thursday,13,330
February,0,WN,LAS,Thursday,13,90
February,0,WN,MDW,Thursday,13,250
February,0,OO,BOI,Thursday,13,100
February,1,UA,SEA,Thursday,13,132
February,0,UA,BOS,Thursday,13,340
February,0,VX,EWR,Thursday,14,305
February,0,OO,ONT,Thursday,14,80
February,0,UA,DCA,Thursday,14,306
February,0,OO,PSP,Thursday,14,87
February,0,UA,ORD,Thursday,14,263
February,0,VX,IAD,Thursday,14,295
February,0,WN,SAN,Thursday,14,85
February,0,UA,JFK,Thursday,14,334
February,0,DL,ATL,Thursday,14,273
February,0,UA,DEN,Thursday,14,155
February,0,UA,IAH,Thursday,14,229
February,0,OO,PDX,Thursday,14,107
February,0,WN,DAL,Thursday,14,200
February,0,UA,LAX,Thursday,14,88
February,0,OO,FAT,Thursday,14,62
February,0,OO,EUG,Thursday,14,95
February,0,UA,IND,Thursday,14,253
February,0,AA,DFW,Thursday,14,202
February,0,AA,LAX,Thursday,14,82
February,0,AS,PSP,Thursday,14,82
February,0,VX,LAS,Thursday,14,90
February,0,OO,RNO,Thursday,14,60
February,0,UA,LAS,Thursday,14,93
February,0,B6,FLL,Thursday,14,312
February,0,OO,SNA,Thursday,14,90
February,0,DL,MSP,Thursday,15,225
February,0,OO,SMF,Thursday,15,47
February,0,AA,JFK,Thursday,15,322
February,0,VX,SAN,Thursday,15,85
February,0,UA,RDU,Thursday,15,298
February,0,UA,LAX,Thursday,15,88
February,0,UA,MCO,Thursday,15,306
February,0,OO,AUS,Thursday,15,216
February,0,F9,DEN,Thursday,15,145
February,0,VX,LAX,Thursday,15,80
February,0,WN,SAN,Thursday,15,85
February,0,UA,DEN,Thursday,15,154
February,0,WN,LAX,Thursday,15,75
February,0,OO,ONT,Thursday,15,80
February,0,OO,MMH,Thursday,15,63
February,0,AS,SEA,Thursday,15,124
February,0,B6,JFK,Thursday,15,321
February,0,WN,SNA,Thursday,15,80
February,0,US,PHX,Thursday,15,115
February,0,OO,ACV,Thursday,15,85
February,0,OO,MFR,Thursday,15,81
February,0,OO,SLC,Thursday,15,113
February,0,OO,SAN,Thursday,15,92
February,0,UA,EWR,Thursday,15,321
February,0,DL,JFK,Thursday,16,316
February,0,WN,PHX,Thursday,16,110
February,0,VX,AUS,Thursday,16,200
February,0,VX,LAX,Thursday,16,80
February,0,OO,PDX,Thursday,16,109
February,0,OO,SBP,Thursday,16,67
February,0,OO,SMF,Thursday,16,47
February,0,UA,HNL,Thursday,16,338
February,0,AA,DFW,Thursday,16,199
February,0,UA,IAH,Thursday,16,222
February,0,OO,TUS,Thursday,16,123
February,0,OO,BOI,Thursday,16,100
February,0,OO,MRY,Thursday,16,45
February,0,UA,BOS,Thursday,16,335
February,0,OO,SBA,Thursday,16,70
February,0,UA,ORD,Thursday,16,246
February,0,UA,LAX,Thursday,16,88
February,0,OO,BUR,Thursday,16,72
February,0,UA,OGG,Thursday,16,335
February,0,VX,SEA,Thursday,16,120
February,0,WN,LAX,Thursday,16,80
February,0,UA,JFK,Thursday,16,328
February,0,UA,IAD,Thursday,16,310
February,0,AS,PDX,Thursday,17,100
February,0,VX,PSP,Thursday,17,80
February,0,UA,LAS,Thursday,17,99
February,0,UA,EWR,Thursday,17,321
February,0,US,PHX,Thursday,17,122
February,0,OO,SAN,Thursday,17,94
February,0,VX,DAL,Thursday,17,200
February,0,UA,SEA,Thursday,17,132
February,0,AA,DFW,Thursday,17,196
February,0,UA,AUS,Thursday,17,207
February,0,UA,KOA,Thursday,17,336
February,0,DL,SEA,Thursday,17,132
February,0,VX,LAX,Thursday,17,75
February,0,VX,SAN,Thursday,17,85
February,0,AA,ORD,Thursday,17,243
February,0,UA,MSY,Thursday,17,247
February,0,UA,ORD,Thursday,17,249
February,0,OO,FAT,Thursday,17,62
February,0,OO,SLC,Thursday,17,105
February,0,OO,PSP,Thursday,17,89
February,0,UA,DEN,Thursday,17,149
February,0,UA,LAX,Thursday,17,90
February,0,VX,LAS,Thursday,18,90
February,0,WN,LAS,Thursday,18,85
February,0,WN,SAN,Thursday,18,85
February,0,WN,LAX,Thursday,18,95
February,0,OO,RNO,Thursday,18,58
February,0,AS,SEA,Thursday,18,118
February,0,AA,LAX,Thursday,18,86
February,0,UA,ORD,Thursday,18,248
February,0,VX,LAX,Thursday,18,80
February,0,OO,STL,Thursday,18,238
February,0,OO,RDD,Thursday,18,68
February,0,UA,SEA,Thursday,18,128
February,0,OO,CEC,Thursday,19,97
February,0,WN,SNA,Thursday,19,80
February,0,OO,RNO,Thursday,19,58
February,0,OO,ONT,Thursday,19,80
February,0,OO,SNA,Thursday,19,87
February,0,OO,PSP,Thursday,19,87
February,0,OO,TUS,Thursday,19,120
February,0,UA,LAX,Thursday,19,86
February,0,OO,SBP,Thursday,19,67
February,0,OO,BOI,Thursday,19,95
February,0,UA,HNL,Thursday,19,352
February,0,B6,LGB,Thursday,19,77
February,0,F9,DEN,Thursday,19,142
February,0,UA,PDX,Thursday,19,105
February,0,OO,SMF,Thursday,19,46
February,0,OO,EUG,Thursday,19,93
February,0,OO,BFL,Thursday,19,76
February,0,UA,LAS,Thursday,19,92
February,0,AS,SEA,Thursday,19,120
February,0,WN,SAN,Thursday,19,85
February,0,UA,PHX,Thursday,19,121
February,0,VX,LAS,Thursday,19,90
February,0,OO,PSC,Thursday,19,111
February,0,UA,SEA,Thursday,19,134
February,0,OO,BUR,Thursday,19,74
February,0,UA,SNA,Thursday,20,88
February,0,UA,LAX,Thursday,20,92
February,0,UA,SAN,Thursday,20,90
February,0,OO,SLC,Thursday,20,102
February,0,OO,RDM,Thursday,20,93
February,0,AS,PDX,Thursday,20,97
February,0,OO,MFR,Thursday,20,81
February,0,WN,SNA,Thursday,20,85
February,0,US,PHX,Thursday,20,116
February,0,WN,LAX,Thursday,20,80
February,0,AS,SEA,Thursday,20,116
February,0,VX,SEA,Thursday,20,120
February,0,VX,PDX,Thursday,20,100
February,0,AA,LAX,Thursday,20,92
February,0,VX,LAX,Thursday,20,80
February,0,VX,SAN,Thursday,20,85
February,0,UA,JFK,Thursday,20,328
February,0,AS,SLC,Thursday,20,110
February,0,VX,LAS,Thursday,20,85
February,0,UA,LAX,Thursday,21,90
February,0,UA,PHX,Thursday,21,114
February,0,UA,SEA,Thursday,21,127
February,0,DL,JFK,Thursday,21,314
February,0,OO,PSP,Thursday,21,87
February,0,OO,LAS,Thursday,21,89
February,0,VX,EWR,Thursday,21,310
February,0,B6,JFK,Thursday,21,320
February,0,AS,PSP,Thursday,21,79
February,0,WN,PHX,Thursday,21,110
February,0,US,PHL,Thursday,22,306
February,0,OO,RDD,Thursday,22,65
February,0,DL,CVG,Thursday,22,263
February,0,AA,JFK,Thursday,22,324
February,0,US,CLT,Thursday,22,282
February,0,OO,ACV,Thursday,22,83
February,0,OO,EUG,Thursday,22,89
February,0,OO,FAT,Thursday,22,59
February,0,UA,PHL,Thursday,22,319
February,0,UA,SAN,Thursday,22,89
February,0,UA,JFK,Thursday,22,328
February,0,UA,LAX,Thursday,22,82
February,0,UA,SEA,Thursday,22,126
February,0,OO,MRY,Thursday,22,47
February,0,OO,SBA,Thursday,22,69
February,0,UA,EWR,Thursday,22,325
February,0,UA,BOS,Thursday,22,335
February,0,UA,BWI,Thursday,22,302
February,0,UA,IAD,Thursday,22,314
February,0,B6,BOS,Thursday,22,328
February,0,OO,RNO,Thursday,22,58
February,0,UA,PDX,Thursday,22,110
February,0,UA,LAS,Thursday,22,91
February,0,OO,ONT,Thursday,22,80
February,0,B6,FLL,Thursday,22,317
February,0,UA,ORD,Thursday,22,245
February,0,DL,ATL,Thursday,22,267
February,0,OO,SMF,Thursday,23,44
February,0,OO,MFR,Thursday,23,79
February,0,OO,DFW,Thursday,23,205
February,0,VX,BOS,Thursday,23,335
February,0,VX,FLL,Thursday,23,310
February,0,DL,DTW,Thursday,23,268
February,0,UA,ORD,Thursday,23,244
February,0,UA,IAD,Thursday,23,313
February,0,VX,JFK,Thursday,23,330
February,0,AA,ORD,Thursday,23,238
February,0,UA,EWR,Thursday,23,319
February,0,UA,ORD,Thursday,23,247
February,0,OO,AUS,Thursday,23,212
February,0,AA,MIA,Thursday,23,310
February,0,US,CLT,Friday,00,286
February,0,AA,DFW,Friday,00,189
February,0,DL,MSP,Friday,00,211
February,0,UA,IAH,Friday,00,212
February,0,UA,DEN,Friday,05,152
February,0,AA,DFW,Friday,06,204
February,0,B6,LGB,Friday,06,81
February,0,US,PHX,Friday,06,115
February,0,WN,DEN,Friday,06,150
February,0,WN,SAN,Friday,06,90
February,0,F9,IAH,Friday,06,225
February,0,UA,LAX,Friday,06,92
February,0,UA,SAN,Friday,06,92
February,0,UA,IAH,Friday,06,223
February,0,UA,ORD,Friday,06,254
February,0,WN,LAX,Friday,06,80
February,0,UA,EWR,Friday,06,328
February,0,WN,MDW,Friday,06,250
February,0,UA,BOS,Friday,06,335
February,0,DL,ATL,Friday,06,275
February,0,DL,JFK,Friday,06,324
February,0,DL,MSP,Friday,06,224
February,0,UA,SEA,Friday,06,130
February,0,WN,PHX,Friday,06,110
February,0,VX,LAX,Friday,06,75
February,0,WN,LAS,Friday,06,90
February,0,UA,DEN,Friday,06,159
February,0,OO,BOI,Friday,06,101
February,0,AA,JFK,Friday,07,330
February,0,AA,MIA,Friday,07,319
February,0,AS,SEA,Friday,07,120
February,0,AS,PDX,Friday,07,107
February,0,WN,SNA,Friday,07,85
February,0,UA,JFK,Friday,07,339
February,0,AA,LAX,Friday,07,89
February,0,VX,JFK,Friday,07,330
February,0,UA,EWR,Friday,07,319
February,0,B6,JFK,Friday,07,322
February,0,OO,SBA,Friday,07,71
February,0,AA,DFW,Friday,07,205
February,0,DL,DTW,Friday,07,269
February,0,OO,SBP,Friday,07,67
February,0,VX,DAL,Friday,07,200
February,0,VX,SAN,Friday,07,85
February,0,WN,SAN,Friday,07,85
February,0,UA,LAX,Friday,07,92
February,0,UA,IAD,Friday,07,304
February,0,OO,SMF,Friday,07,47
February,0,DL,MSP,Friday,07,217
February,0,DL,ATL,Friday,07,276
February,0,OO,ONT,Friday,07,80
February,0,WN,LAX,Friday,07,85
February,0,B6,BOS,Friday,07,329
February,0,VX,SEA,Friday,08,125
February,0,OO,MMH,Friday,08,63
February,0,UA,ORD,Friday,08,252
February,0,UA,BOS,Friday,08,333
February,0,UA,SAN,Friday,08,93
February,0,UA,LAS,Friday,08,98
February,0,OO,SNA,Friday,08,90
February,0,OO,SBP,Friday,08,67
February,0,OO,BZN,Friday,08,134
February,0,VX,LAX,Friday,08,80
February,0,UA,EWR,Friday,08,323
February,0,AA,DFW,Friday,08,204
February,0,UA,DEN,Friday,08,156
February,0,VX,DCA,Friday,08,295
February,0,OO,RNO,Friday,08,59
February,0,DL,JFK,Friday,08,325
February,0,VX,EWR,Friday,08,315
February,0,OO,BUR,Friday,08,72
February,0,VX,FLL,Friday,08,315
February,0,AA,ORD,Friday,08,254
February,0,US,PHL,Friday,08,317
February,0,UA,IAD,Friday,08,302
February,0,UA,LAX,Friday,08,93
February,0,OO,DFW,Friday,08,219
February,0,WN,ATL,Friday,08,270
February,0,OO,ACV,Friday,08,85
February,0,UA,IAH,Friday,08,228
February,0,OO,EUG,Friday,08,95
February,0,UA,JFK,Friday,08,337
February,0,AA,JFK,Friday,08,331
February,0,HA,HNL,Friday,08,335
February,0,OO,SNA,Friday,08,90
February,0,UA,AUS,Friday,08,210
February,0,US,CLT,Friday,08,291
February,0,OO,ASE,Friday,08,137
February,0,AA,LAX,Friday,09,87
February,0,AS,PDX,Friday,09,107
February,0,WN,LAX,Friday,09,90
February,0,F9,DEN,Friday,09,144
February,0,OO,FAT,Friday,09,64
February,0,UA,PHX,Friday,09,118
February,0,UA,HNL,Friday,09,331
February,0,UA,MCO,Friday,09,303
February,0,UA,KOA,Friday,09,330
February,0,UA,OGG,Friday,09,332
February,0,UA,LIH,Friday,09,348
February,0,OO,SBA,Friday,09,71
February,0,OO,SLC,Friday,09,109
February,0,UA,SEA,Friday,09,130
February,0,AS,SEA,Friday,09,120
February,0,US,PHX,Friday,09,114
February,0,VX,ORD,Friday,09,250
February,0,VX,LAS,Friday,09,90
February,0,OO,SMF,Friday,09,47
February,0,UA,LAS,Friday,09,98
February,0,VX,JFK,Friday,09,335
February,0,UA,PSP,Friday,09,92
February,0,B6,LAS,Friday,09,96
February,0,AA,DFW,Friday,09,204
February,0,VX,BOS,Friday,09,335
February,0,VX,IAD,Friday,09,295
February,0,UA,ATL,Friday,09,277
February,0,OO,ONT,Friday,09,80
February,0,WN,SAN,Friday,09,85
February,0,HA,OGG,Friday,09,325
February,0,WN,LAS,Friday,10,95
February,0,UA,ORD,Friday,10,253
February,0,UA,EWR,Friday,10,331
February,0,AS,SEA,Friday,10,122
February,0,WN,LAX,Friday,10,80
February,0,OO,MRY,Friday,10,45
February,0,F9,PHX,Friday,10,115
February,0,B6,BOS,Friday,10,332
February,0,VX,AUS,Friday,10,200
February,0,OO,SBA,Friday,10,71
February,0,OO,SUN,Friday,10,110
February,0,OO,SAT,Friday,10,210
February,0,OO,SNA,Friday,10,90
February,0,OO,ABQ,Friday,10,139
February,0,OO,OKC,Friday,10,191
February,0,OO,ACV,Friday,10,84
February,0,OO,MSP,Friday,10,234
February,0,UA,LAX,Friday,10,93
February,0,UA,IAH,Friday,10,207
February,0,OO,MCI,Friday,10,216
February,0,OO,RNO,Friday,10,58
February,0,OO,SMF,Friday,10,47
February,0,UA,ORD,Friday,10,258
February,0,UA,DEN,Friday,10,153
February,0,UA,IAD,Friday,10,304
February,0,UA,LAS,Friday,10,97
February,0,WN,SNA,Friday,10,90
February,0,UA,JFK,Friday,10,335
February,0,UA,FLL,Friday,10,323
February,0,AA,DFW,Friday,10,202
February,0,UA,PDX,Friday,10,110
February,0,UA,AUS,Friday,10,206
February,0,UA,EWR,Friday,10,336
February,0,US,PHL,Friday,10,314
February,0,OO,BUR,Friday,10,73
February,0,UA,IAH,Friday,10,230
February,0,UA,OGG,Friday,10,332
February,0,UA,SAN,Friday,11,94
February,0,UA,ORD,Friday,11,256
February,0,VX,LAX,Friday,11,80
February,0,WN,MKE,Friday,11,245
February,0,US,CLT,Friday,11,291
February,0,UA,BOS,Friday,11,330
February,0,WN,DEN,Friday,11,155
February,0,WN,SAN,Friday,11,90
February,0,OO,BFL,Friday,11,77
February,0,OO,DFW,Friday,11,219
February,0,UA,SEA,Friday,11,132
February,0,UA,HNL,Friday,11,335
February,0,UA,PHL,Friday,11,323
February,0,OO,SLC,Friday,11,113
February,0,DL,DTW,Friday,11,272
February,0,VX,DAL,Friday,11,200
February,0,DL,JFK,Friday,11,328
February,0,VX,SAN,Friday,11,95
February,0,WN,LAX,Friday,11,90
February,0,OO,PSP,Friday,11,92
February,0,WN,PHX,Friday,11,115
February,0,UA,LAS,Friday,11,99
February,0,UA,ORD,Friday,11,250
February,0,OO,OTH,Friday,11,94
February,0,US,PHX,Friday,11,119
February,0,AA,DFW,Friday,12,201
February,0,B6,JFK,Friday,12,330
February,0,OO,CEC,Friday,12,97
February,0,OO,RDM,Friday,12,93
February,0,DL,ATL,Friday,12,279
February,0,WN,ATL,Friday,12,270
